Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Alva Lake,Oneida,968100,NO,44,,443053,NE,SEEPAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,07/12/1979,,,,2.21,,,,41,,,,,
8189805,08/17/1989,10.75,NO,3.3,,,43,,,,,,GREEN,2-Very minor aesthetic problems
8189805,09/02/1989,10.75,NO,3.3,,,43,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
8189805,09/15/1989,11.25,NO,3.4,,,42,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
8189805,10/01/1989,8.25,NO,2.5,,,47,,,LOW,,CLEAR,BLUE,2-Very minor aesthetic problems
8189805,10/13/1989,7.25,NO,2.2,,,49,,,,,,GREEN,2-Very minor aesthetic problems
8189805,04/21/1990,8.5,NO,2.6,,,46,,,LOW,,,GREEN,2-Very minor aesthetic problems
8189805,05/03/1990,10.5,NO,3.2,,,43,,,LOW,,CLEAR,BLUE,2-Very minor aesthetic problems
8189805,05/21/1990,8.5,NO,2.6,,,46,,,LOW,,,BLUE,2-Very minor aesthetic problems
8189805,06/07/1990,16.75,NO,5.1,,,37,,,LOW,,CLEAR,BLUE,2-Very minor aesthetic problems
8189805,06/25/1990,14.5,NO,4.4,,,39,,,LOW,,,BLUE,2-Very minor aesthetic problems
09/22/2013,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/07/2014,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/07/2014,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/08/2014,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/23/2014,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/23/2014,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/06/2014,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/21/2014,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/21/2014,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/07/2014,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/25/2014,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/25/2014,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/09/2014,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/30/2014,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/24/2014,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/09/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/20/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/19/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/23/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/23/2015,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/07/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/20/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/20/2015,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/30/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/18/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/18/2015,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/01/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/21/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/07/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/20/2015,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/09/2016,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/14/2016,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/14/2016,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/28/2016,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/25/2016,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/25/2016,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/05/2016,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/29/2016,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/29/2016,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/02/2016,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/29/2016,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/19/2016,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/01/2017,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/16/2017,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/27/2017,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/16/2017,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/25/2017,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/12/2017,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/29/2017,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/25/2017,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/06/2017,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
